,created_at,text,sentiment
1048,2020-05-07 16:47:05+00:00,RT @BobLoukas: #stocks -  People complaining the economic numbers didn't match market action.  That's because we came off a 35% crash into…,negative
1049,2020-04-16 12:44:45+00:00,"(5:00am UTC-7 Apr 16 iPhone US Top 500 Grossing)

$GLUU @KKHOfficial blows past $ZNGA Small Giant Games' Empires, Merge Dragon!, CSR2— Disney $DIS @SorcerersArena past $ZNGA Poker, WwF2 (cont...) https://t.co/Vyq2xgOGJY

Source: AppAnnie #coronavirus #SocialDistancing #MegaTrends",neutral
1050,2020-04-16 20:15:44+00:00,"$PLNT up AH on news gyms can reopen in phase 1

$PTON down on same news

$SPY $SPX",neutral
1051,2020-06-19 05:45:47+00:00,RT @FXstreetNews: S&amp;P 500 to remain range-bound until a breakthrough on medical or economic front – JP Morgan https://t.co/CMP3ggue8g #Equi…,positive
1052,2020-06-09 13:58:05+00:00,$TPUB #Stocks #StockMarket #TribunePublishing reported Q1 EPS on https://t.co/savSNTKlN1 https://t.co/309pyDGLwo,neutral
1053,2020-06-17 03:46:03+00:00,"RT @cadeinvests: A few solid dividend stocks with yields.

$T - 6.75% 
$O - 4.53%
$JNJ - 2.72%
$MMM - 3.76%
$MCD - 2.60%
$JPM - 3.50%

A lo…",positive
1054,2020-06-19 07:54:05+00:00,American Superconductor Co. $AMSC Expected to Post Quarterly Sales of $18.35 Million https://t.co/LRajsgon37 #stocks,neutral
1055,2020-06-30 22:48:16+00:00,RT @jbergASU: $SPX $SPY Can we close out this quarter already so we can get back to selling?,negative
1056,2020-04-26 01:10:42+00:00,"RT @fboLoud: Invest in 🇺🇸American-Centric Stocks

#Tesla received $4.9 billion in subsidies from taxpayers
How much to China?

Tesla's Tran…",positive
1057,2020-05-07 14:45:36+00:00,"We are right there...2,890 in $SPX https://t.co/kC7kpGE57p",neutral
1058,2020-06-30 21:20:59+00:00,"RT @TheChartReport: Today's Chart of the Day was shared by @AlmanacTrader 

Click here to read more!

https://t.co/9o5YlPK7t6

#Seasonality…",neutral
1059,2020-07-16 11:13:42+00:00,"RT @sbwcws: Apple price target raised to $444 from $310 at Canaccord
$AAPL",positive
1060,2020-07-03 01:06:22+00:00,RT @GregCrennan: To continue to expose the #FederalReserve here is the power of attorney for @blackrock to purchase assets which include #s…,positive
1061,2020-06-21 08:39:13+00:00,"$XOM in Downtrend: its price expected to drop as it breaks its higher Bollinger Band on June 5, 2020. View odds for this and other indicators: https://t.co/UC8WGVsOGa #ExxonMobil #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/3tMZuzHrvY",negative
1062,2020-06-14 11:15:15+00:00,RT @AmericanBanking: Seanergy Maritime Holdings Corp. $SHIP Given $0.95 Average Target Price by Brokerages https://t.co/q0fZSt9e8x #stocks,neutral
1063,2020-06-29 19:54:42+00:00,"FREEDOM Trade plan JUNE 30 2020:

1. Sell if below 3019 , target 2960

2. Buy if above 3019 , target 3084

3. Now 3029

$SPX $NDX #ES_F $SPY",positive
1064,2020-07-14 19:22:33+00:00,$spy $spx let’s see some fireworks,neutral
1065,2020-04-23 11:35:32+00:00,"RT @getvolatility: Cheap call option upside: $CCL calls cheaper than 88% of history, $BIIB 88%, $HD 88%, $NCLH 88%, $HAL 88%, $WMB 88%, $W…",positive
1066,2020-06-27 03:23:55+00:00,Get those $V calls ready boys https://t.co/evm9YRnPLj,positive
1067,2020-06-02 15:21:16+00:00,"$SPY C-Suite play lip service to diversity as merely a talking point. The chasm is wider in $IWM. Dimon often praised, but $JPM Board has one token black women.

I have never seen a co more dedicated to making diversity matter than $SVMK. Proud bagholder.

https://t.co/IZYFGkULZx https://t.co/BA16ge8Keu",positive
1068,2020-06-16 08:14:29+00:00,"RT @PatrickWalker56: TOP 10 GROUPS.   Leading Groups. Leading Stocks in those
groups. Our screens find them. #stocks #investing 
ENTERPRISE…",positive
1069,2020-06-19 13:07:54+00:00,Some stocks in play today $AAPL $SPOT $INTC $ABBV,positive
1070,2020-04-09 17:35:33+00:00,RT @wijaranakula: The #SP500 is testing its 50-day EMA and continues making HIGHER-HIGHS. smiling_face_with_sunglasses There should not be any CONFUSION about what th…,negative
1071,2020-06-03 16:17:33+00:00,".@bankofcanada forecasts #Canadian #economy likely contract another 10-20% in the second quarter. Then, the central bank sees #growth returning, but forecasts the #global economic #recovery to be protracted and uneven. #canada #jobs #money #investing #stocks #COVID19 #coronavirus",positive
1072,2020-06-19 17:27:01+00:00,"Closed Sell DAL 30.55 for +73.0 pips, total for today +560.3 pips @. VIP Follower .@BigMan_Xander @. #crypto #forex #stocks .@",positive
1073,2020-07-01 01:33:00+00:00,15 Downsides to Being Rich @themotleyfool #stocks  #rich #disadvantages #getrich #investing #millionaires #millionaire #billionaires #billionaire #wealthy #whoknew? https://t.co/FPQQ122pqs,negative
1074,2020-07-16 18:05:21+00:00,$IZEA. News!! $work $fb #instagram,neutral
1075,2020-07-06 15:41:07+00:00,RT @VolatilityWiz: $AMZN Bezos might be a trillionaire by Prime Day.,neutral
1076,2020-06-18 05:05:00+00:00,S&amp;P 500: Set for a 14% gain in 2020 if history repeats itself – DataTrek https://t.co/hY1GWzuJE3 #Equities #SP500 #UnitedStates,positive
1077,2020-04-19 01:25:08+00:00,RT @KimbleCharting: JP Morgan bulls and shareholders hope this isn't a kiss good-bye at dual resistance! $JPM $SPX $BKX $XLF https://t.co/4…,positive
1078,2020-04-16 13:10:30+00:00,RT @AdamMancini4: We continue to hover in $SPX at resistance of the rising wedge that now everyone's posted. I posted yesterday I was looki…,neutral
1079,2020-06-16 12:54:00+00:00,Looks like $JPM is propping up another restaurant company as $RRGB enters equity distribution agreement for up to $40M,positive
1080,2020-06-07 15:25:46+00:00,Group 3: Weekly Technical Video available for viewing in members area of https://t.co/BGHCdJqUxD #Elliottwave #Trading #Stocks #ETFs,neutral
1081,2020-04-25 15:13:53+00:00,Reinsurance Group of America Inc $RGA Receives Consensus Rating of “Hold” from Brokerages https://t.co/O3s9Bq3V6U #stocks,neutral
1082,2020-04-17 03:15:52+00:00,RT @NorthmanTrader: Since @JeffBezos &amp; $AMZN are making a killing due to their entire retail competition being forced to shut down perhaps…,negative
1083,2020-06-24 13:14:10+00:00,"Strong Stocks  watch-list for trading on June 24, 2020 $QQQ $SPY $IWM @tradealike #success #trading #options #stock #investing
$GOOGL $BLK $CLX $V $DG $KMB $ZTS $TGT $CL $SNE https://t.co/iOTkDb14uk",positive
1084,2020-06-15 18:47:32+00:00,"Monday Evening Most Active Options before Close Watching $AMD $AAL $INTC $INTC $TSLA $GSK

https://t.co/gHGOQ1ObZV",positive
1085,2020-04-27 23:35:41+00:00,Dow up 350 $AAPL $AMZN $TSLA $NVDA $NFLX $BABA $MSFT $SPY $QQQ https://t.co/Iwc1Wt9XSR,positive
1086,2020-06-10 01:32:40+00:00,"Hostess Brands Inc $TWNK Insider Sells $4,028,538.78 in Stock https://t.co/5f9hazuLWf #stocks",negative
1087,2020-07-15 10:11:24+00:00,"UnitedHealth posts revenue at $62.1B in Q2, up 2.5% on an annual basis
$UNH
https://t.co/ocIXXSEUIq",neutral
1088,2020-04-24 14:42:05+00:00,Restaurant Brands International $QSR – Research Analysts’ Weekly Ratings Changes https://t.co/SfeHSvChMT #stocks,neutral
1089,2020-06-08 05:53:14+00:00,"RT @BrianFeroldi: Great list of free investing resources:

1) Yahoo Finance - https://t.co/Xx3zedsQmJ

Most useful tabs:

Summary
Statistic…",positive
1090,2020-07-15 05:56:43+00:00,"You are doing investment in a company , not in a stock market. 

#investing #stocks #stockmarkets #ValueInvesting",positive
1091,2020-07-08 20:39:33+00:00,$AAPL Steady...... Steady.... Easy does it now. Think we can put on another 80 before she tumbles. https://t.co/OVrCyZY3ly,positive
1092,2020-04-24 01:02:02+00:00,EURUSD Rebounds and Extends Gain to the Region of 1.0900 Level #stocks #trading ... https://t.co/znauJngpRT,positive
1093,2020-05-28 04:48:49+00:00,$TWTR $FB $GOOG - Trump order to enable punishment for social media - WP https://t.co/MJcmwbTYlq,negative
1094,2020-06-03 20:35:19+00:00,Futures Movers: Oil finishes higher with supply cuts and pickup in demand lifting U.S. prices by more than 3% #stocks #market https://t.co/k5iFXKNBpw,positive
1095,2020-06-23 17:32:06+00:00,"@Mindwbw $AAPL keeps milking their customers. 100% fine with that, every business does that. But the customers dont have any milk left.",positive
1096,2020-06-09 13:04:53+00:00,RT @RedDogT3: $FB looks tight again. It's been a bit of play since the President criticized social media names. I did buy some vs. the $225…,negative
1097,2020-04-21 12:39:06+00:00,"Implied Volatility getting it done with Dmitry !! This can help in your research in $T  $Z $V  and $MS  for examplr,  https://t.co/2ngRM0KVde
#options #optionstrading #tradingideas #volatility #investing",positive
1098,2020-07-11 13:15:49+00:00,"Nothing like a cup of coffee &amp; reviewing the capital markets to start a Saturday morning. First stop US #stocks:

Momentum surge in Consumer Disc. and Comm. Serv. sectors &amp; a bounce out of Financials to close the week on potential COVID-19 drug innovation. @FactSet data. https://t.co/SLkSyr1vZB",neutral
1099,2020-07-11 15:52:27+00:00,RT @stockspastor: $SPY bullishness can’t be ignored.  Already overbought but they continue to push it higher.  Thanks to free money @Option…,positive
1100,2020-06-15 17:44:24+00:00,"RT @leadlagreport: OECD projects the European region’s growth to be worst hit by the pandemic in 2020, while Korea and China (the original…",negative
1101,2020-07-06 17:27:29+00:00,So who bought $AMZN in March when it was in the $1600s? It’s over $3000 now. Wild!,positive
1102,2020-06-23 23:57:01+00:00,RT @TimmerFidelity: (THREAD) Could the huge rally since March 23 be just a bear market rally? And how would we know? Let’s take a look at h…,negative
1103,2020-06-17 03:15:59+00:00,"RT @MarkMcSherryNY: .
Standard Life Aberdeen To Sell Another India Stake For £260m - Scottish Financial Review

https://t.co/ItvE4dmVgg

@h…",negative
1104,2020-06-30 12:49:09+00:00,"RT @Madison89421615: SELL #BITCOIN
BUY #GOLD

4YR Weekly - $GOLD 50MA Bouncing

$btcusd $eth $ethusd $usdt $xrp $xrpusd $bch $bchusd $bsv $…",neutral
1105,2020-06-15 20:03:10+00:00,RT @GerberKawasaki: The Fed is buying everything. Markets moving higher. They borrow at zero and earn positive returns on these bonds. The…,positive
1106,2020-05-06 12:42:09+00:00,$NQ $ES_F softer but still green. Would prefer green open as gap down on $SPX would open up possibility of a gap fill higher. Watching $SPX 5EMA downside support and the gap fill higher at 2912 resistance. Also intrigued by 5 month EMA 2898 which is also yesterday's HOD.,positive
1107,2020-07-13 07:50:37+00:00,"RT @YahooFinance: Highlight: For $AAPL, “there’s prospects potentially more so of a V-shaped recovery,” @DeutscheBank Research Analyst Jeri…",positive
1108,2020-05-03 18:28:09+00:00,"RT @forexanalytix: Take a Peek of the Week Ahead! https://t.co/064TwtIgm4 
In today's video Blake discusses the $SPX $AUDJPY $AUDUSD and $E…",neutral
1109,2020-07-09 22:50:32+00:00,"RT @TheDividendDean: chart_increasing Free Technical Analysis Stock Lesson chart_decreasing

Want to learn more about the tools day traders use?

I'm going to break down…",neutral
1110,2020-07-10 12:13:29+00:00,"RT @ISABELNET_SA: 🇨🇳 China Flows

Second largest weekly inflow into China ever. Is a new bubble in the making, as in 2015? backhand_index_pointing_right https://t.co/J…",neutral
1111,2020-06-16 17:27:41+00:00,"Eeryone loading up here ? 
Load the boat 
$AAPL 450-500
$TSLA 1800
$BA 500
$AMZN 4000 
$GOOGL 2000
$HTZ 20++
bookmark this @me after the next 2 Fed infusions",neutral
1112,2020-06-19 15:48:27+00:00,"Source of Beijing’s big new #COVID19  outbreak is still a mystery

 https://t.co/gsnaL8cbN3 #ChinaIndiaFaceoff #ChinaLiedAndPeopleDied #China #COVID19 $HAO $BCNA $ASHX $FLTW $CHNA $CHIX $YAO $CNYA $ZHOK $CQQQ $NIO $TVIX $UVXY $CHIM $CHII $AFTY $NIO $TSLA $AAPL $AEMD $AMZN $CHTR https://t.co/aDnngFkEQj",neutral
1113,2020-04-16 20:30:45+00:00,Charles Schwab Co. $SCHW Receives Consensus Recommendation of “Hold” from Analysts https://t.co/JNLav1AEzl #stocks,neutral
1114,2020-04-15 22:56:19+00:00,RT @raymond10mm: #down day again $spx $es_f $AAPL #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $goo…,negative
1115,2020-05-08 14:59:37+00:00,Shanghai Disneyland Tickets Sold Out in Minutes $DIS  https://t.co/uylg6W1VDH,positive
1116,2020-06-29 22:19:52+00:00,"RT @freezerohedge: Major companies that have said they're decreasing or halting ad spending with $FB

Adidas
Reebok
Ford
HP
Microsoft
Unile…",negative
1117,2020-05-28 21:41:02+00:00,"Breakdown #stocks (sharp move below recent support)

$HPQ $MRO $TBLT $IRWD $DVN $WKHS $BCRX $CLR $AKBA $IOVA 

Sort results by Time, Chg, %, Vol and more.
#nyse #nasdaq
https://t.co/ntbYbUlrMe",negative
1118,2020-06-10 07:56:11+00:00,"RT @permabear_uk: $MSFT broke a new historic high, settling +0.8% to $189.80. A day for Nadella and team to celebrate. @petenajarian https:…",positive
1119,2020-06-11 18:50:14+00:00,@CNBCFastMoney $AAPL-- WILL WARN SOON. INSIDER SELLING,negative
1120,2020-06-18 06:25:40+00:00,"A quick explanation on what trailing stops are as well as how to visualize them.

#didyouknow #stockmarket #technicalanalysis #trading #knowledgeispower #stocks #learningeveryday #stoploss #trailingSL #profitidea #knowledgeisprofit https://t.co/Cqc3FG29gB",negative
1121,2020-04-10 05:25:15+00:00,RT @Drugdoctor2014: $AYTU Bio $1.54 - it's $25  Rapid Test shows 39 of 39 positive results CONFIRMED with second test!  $SM $ECR $GPOR $CXO…,positive
1122,2020-05-30 09:18:16+00:00,"RT @conkers3: @amanzella3 @Borg74 @HW_MA @TheAngelofAIM1
@AIM_profit @TunbridgeJacqui @rubenescu10 
@cH2ange @glr_1990 @MY21_Oracle @henryv…",neutral
1123,2020-04-09 19:03:11+00:00,"RT @SilviaBellrock: Hi everyone, I just uploaded a new video on YouTube backhand_index_pointing_rightmedium-light_skin_tone https://t.co/EYoGnYmJbf
I am talking about the current market si…",neutral
1124,2020-06-24 22:46:24+00:00,RT @Sandro_power: Live Stream Tonight on my  youtube  https://t.co/oN9Cc4EGKy  at 9:45pm EST Time Canada Fiqure out your time zone to match…,neutral
1125,2020-07-14 19:22:08+00:00,"@BasaniteI,( OTC: $BASA )
Building America Back Better 🇺🇸

“ BasaFlex,trade_mark  Steel Alternative ”
* Made from volcanic rock
* Stronger than steel
* Will never rust. construction

#Rebuilding #BuildBackBetter  
#Innovative #infrastructure @CNBC
#Construction #stocks #CNBC #StockMarket $ALYI https://t.co/1BEeIvVDga",positive
1126,2020-05-28 19:22:57+00:00,One for the #MoveWest crowd. [Chance to become Jan Koum's neighbor.] $FB https://t.co/N0VMQ0qFHs,neutral
1127,2020-07-07 16:06:36+00:00,RT @WallStCynic: Sigh. The ridiculous “$TSLA is just like $AMZN in its early days” trope is making the rounds again. Setting aside that the…,neutral
1128,2020-05-29 17:42:30+00:00,RT @BrokeDayTrader: @CNBCnow Here comes more Chinese sanctions for Hong Kong. Funny how he waits til after the markets close. If it were go…,negative
1129,2020-07-16 16:44:54+00:00,$AMZN $2992 you’re welcome,positive
1130,2020-04-12 15:43:55+00:00,"Hard to argue that #bitcoin is not correlating with stocks at the moment. #bitcoin seemed to go green last Sunday when $SPX and $DOW futures traded green and followed through with a move to $7,440, but #btc bulls lost momentum over the weekend. Again.",negative
1131,2020-04-25 14:05:21+00:00,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",neutral
1132,2020-06-29 13:30:28+00:00,"Todays Stonks:
 S&amp;P 500 is Starting to Stonk (0.47%)
Dow 30 is Starting to Stonk (0.85%)
Nasdaq is Starting to Stonk (0.17%)

 #Stonks #Stocks #StockMarket",neutral
1133,2020-07-11 15:55:49+00:00,"RT @JohnTocci: I don’t know who needs to hear this, but $AMZN is ridiculously overvalued at the current price.",negative
1134,2020-04-14 22:32:54+00:00,"RT @realJosephRich: If you're buying based on ""virus optimism"", I'm sorry, you're an idiot. 

$JPM missed earnings by over 50% (0.78 vs 1.8…",negative
1135,2020-06-15 21:14:38+00:00,$EWJ https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Nikkei #stocks https://t.co/IRI1QQuXha,negative
1136,2020-06-19 22:10:52+00:00,"RT @QuantTradingAI: Do you TILT when trading?   Learn to trade without emotions by using AI

Trade Ideas A.I./Algos have been on fire the p…",neutral
1137,2020-04-09 20:05:53+00:00,"RT @unseen1_unseen: Market finishes higher.   

Dow up +280pts 
SP500 up +1.44%
Nasdaq up 0.77%

It was a very good week for the market. Fi…",positive
1138,2020-06-21 13:15:01+00:00,"RT @letsinvestnow: $JPM Great uptrend since breaking out of a multi year base. Good EPS today to help it continue higher 

 https://t.co/kr…",positive
1139,2020-06-23 15:33:22+00:00,@CleeStuntin Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA,positive
1140,2020-07-15 17:52:24+00:00,"$BYND guys news, this could be a great swing after dust settles
https://t.co/qodH7IlN46
https://t.co/fkQ9G5X0fB
https://t.co/DvUeqCl2I0
https://t.co/fJn680GtHm
$SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $MRNA $PTON $MRK $AMD $NVDA $SHOP $SQ $BYND $SPCE $GE $WORK $SNAP $ROKU https://t.co/PWki9rRfgJ",positive
1141,2020-06-10 11:46:15+00:00,"RT @NewsAurChai: Sensex jumps 290 points led by bank stocks. Equity market surged in the last 30 minutes of today's session, ending higher…",positive
1142,2020-04-24 12:52:29+00:00,Cantor Fitzgerald Reaffirms Neutral Rating for Vocera Communications $VCRA https://t.co/TOUK0qHGGs #stocks,neutral
1143,2020-05-04 19:19:23+00:00,"RT @Hatchatorium: $TSN is using $MARK. They just showed it on CNBC. Plus, ROTH has a $20.50 PT on MARK. This is going to be a 40 bagger! $T…",neutral
1144,2020-06-10 16:49:07+00:00,"#Starbucks Warns Of Big Loss, Sharply Scales Back Expansion Plans. Stock Loses Ground On Key Support #Stocks #Retail $SBUX

https://t.co/Loez1wRTBK https://t.co/pklvY30iOJ",negative
